id,per_square_meter_price
COL_351213,44771.692695434205
COL_351274,46774.43858067259
COL_351380,35450.806708189746
COL_351688,42376.84871228887
COL_351715,33715.09427638468
COL_351762,55262.63654056023
COL_351901,46341.32647713468
COL_352368,129948.5081086388
COL_352392,38993.75959280439
COL_352397,51269.35739796849
COL_352422,115467.18131296984
COL_352637,27852.32006765686
COL_352991,51175.1961703865
COL_353024,79718.48642221234
COL_353028,39829.97085037455
COL_353059,32864.67107430141
COL_353225,59823.14662600239
COL_353243,26210.211882514133
COL_353323,26585.988446432133
COL_353376,31947.443224415132
COL_353452,51903.94654663337
COL_353740,46557.778666076185
COL_353741,37696.30845893405
COL_353798,47483.21392264498
COL_353848,48958.71042736411
COL_353860,39883.14309528393
COL_354005,60143.11859841627
COL_354013,45357.266078038745
COL_354017,29210.135777821175
COL_354058,94619.66304149805
COL_354370,51760.82793381022
COL_354379,50875.83195178958
COL_354384,27638.30997058152
COL_354401,40649.67508558176
COL_354414,62205.21816278437
COL_354422,45923.33734539026
COL_354535,35778.78608885362
COL_354630,48939.120651524994
COL_354696,44266.40481245804
COL_354775,54714.06138717417
COL_354795,36159.44726160509
COL_355174,42452.73266105261
COL_355178,29493.586900260132
COL_355241,87388.9334653986
COL_355242,56660.18318503074
COL_355332,53559.65417968024
COL_355356,47431.00794984771
COL_355412,62424.84901137638
COL_355457,33329.99635512577
COL_355532,45190.925990660275
COL_355579,127352.3380867329
COL_355627,48991.80148923787
COL_355640,96273.7258791329
COL_355642,46885.81829002381
COL_355643,39559.967919169314
COL_355644,59442.94232500629
COL_355702,57913.210086993226
COL_355851,27562.567114748286
COL_355942,41410.17089541794
COL_355991,54805.24130619406
COL_356015,35292.02560114624
COL_356199,92621.1761569233
COL_356201,73079.59046788968
COL_356441,325530.2879562461
COL_356469,23730.043015243606
COL_356497,49291.03947746498
COL_356528,88725.29699459342
COL_356531,45378.399031553636
COL_356616,44418.265477624984
COL_356638,42828.41952819643
COL_356826,66125.47013436319
COL_356832,60014.70145665945
COL_356954,44681.876018660005
COL_356964,18439.458786420568
COL_356974,28136.573734228794
COL_356984,19974.65929801464
COL_356999,31350.05025125641
COL_357040,65359.07629305801
COL_357043,44173.0909690134
COL_357044,30568.72217677293
COL_357159,62685.71501594531
COL_357177,62367.86778928303
COL_357179,65693.06551219868
COL_357180,71841.94001396987
COL_357214,40539.77561765914
COL_357243,60705.339038885104
COL_357294,193077.12932121506
COL_357296,56555.45243294381
COL_357328,28373.4534648105
COL_357329,26624.107546724274
COL_357331,27013.443292172276
COL_357591,40201.43418858915
COL_357674,50222.26759454521
COL_357819,55251.30403698008
COL_357939,48254.2565634739
COL_357974,47503.14545336044
COL_358084,39581.60511309897
COL_358132,41052.2598092755
COL_358232,30659.3771092335
COL_358276,48609.093196906004
COL_358345,97014.80687763312
COL_358346,88496.60914240837
COL_358399,182516.91057476422
COL_358409,50590.345986620596
COL_358650,53431.886078849064
COL_358680,54655.88383323832
COL_358681,52054.87597751639
COL_358684,33639.39504688638
COL_358785,41803.74590163009
COL_358809,45670.12400129437
COL_358838,44911.60451070348
COL_358860,44091.643057511836
COL_358903,21381.948840426507
COL_358918,50018.691086985666
COL_358919,46391.59831674342
COL_359017,116961.46694924995
COL_359184,90193.82870653433
COL_359231,40224.71329594821
COL_359287,92024.10947952521
COL_359445,33012.341437021685
COL_359491,46489.50182726526
COL_359659,64532.282650357534
COL_359709,25765.807593059857
COL_359737,74206.48226695677
COL_359790,50256.63426844018
COL_359919,43867.81017299641
COL_359952,42848.66914023811
COL_359998,42003.29942617528
COL_360122,63339.05915452793
COL_360130,49156.36019217126
COL_360208,32120.286860187753
COL_360271,44351.506141257516
COL_360276,38261.82540194976
COL_360277,67422.29574281238
COL_360356,40409.7117003728
COL_360445,56270.932037923056
COL_360564,38713.09969693885
COL_360668,38359.721963386204
COL_360703,53830.458791006786
COL_360822,50724.44789741741
COL_361154,51204.039965357326
COL_361255,148638.63066462873
COL_361394,44732.69709121112
COL_361459,48351.342716955136
COL_361605,52181.368509750864
COL_361689,35415.328719600446
COL_361827,42877.18073832139
COL_361842,55181.990586325715
COL_361905,128039.21674319192
COL_361973,152769.56259294692
COL_362013,127650.74367936498
COL_362046,30188.904358821088
COL_362150,51574.69369468479
COL_362151,43397.912132981975
COL_362152,37874.96181512903
COL_362153,30260.52743461214
COL_362154,32274.384697076748
COL_362229,42088.65857857507
COL_362246,139987.16964325492
COL_362248,187788.44118110414
COL_362262,31733.219266469645
COL_362294,270236.527229736
COL_362348,42945.714133566486
COL_362497,55385.290322567475
COL_362498,69895.0604631245
COL_362499,48479.57031284414
COL_362500,52313.0328659868
COL_362501,50349.04699171505
COL_362502,43828.24380569395
COL_362503,38843.97933673008
COL_362504,55086.31742935776
COL_362505,50822.11933413747
COL_362506,56831.54926239621
COL_362507,52898.99073074686
COL_362508,54913.83591196819
COL_362583,45774.69739210731
COL_362707,37059.78940840661
COL_362717,35741.76960578536
COL_362999,37514.70041762813
COL_363073,40478.799217072505
COL_363180,40710.18748125087
COL_363332,23453.22969114046
COL_363375,32540.02413986401
COL_363376,51762.269204060154
COL_363408,53979.20704171593
COL_363479,45625.55303012515
COL_363480,65184.42139921155
COL_363826,47245.510630777804
COL_363911,42613.414933778105
COL_364047,57453.57546615669
COL_364051,39552.72307078558
COL_364053,49125.30908922162
COL_364201,36856.83637799408
COL_364302,45298.681306907296
COL_364411,50514.274007081935
COL_364507,53196.16931940816
COL_364716,87216.84366754838
COL_364810,36056.97455942134
COL_364830,81173.98569339128
COL_364885,36252.0907610691
COL_364889,29078.299972747256
COL_364994,55647.83369310066
COL_365066,43908.11981243748
COL_365439,53027.79830724771
COL_365528,39746.00972616085
COL_365550,48047.909001175445
COL_365615,154893.7206257166
COL_365632,137870.55471077457
COL_365671,27107.709378108066
COL_365899,54080.14292867953
COL_365987,48982.564560573206
COL_366038,83228.44982694177
COL_366048,40995.254569505174
COL_366184,51395.35089209983
COL_366254,144787.49907038745
COL_366349,35184.586347015655
COL_366512,39863.03988163121
COL_366696,47895.541770214135
COL_366865,48152.471600783174
COL_367190,42856.17642268722
COL_367202,79453.8151070662
COL_367213,44329.89360244445
COL_367229,35843.03733401323
COL_367256,62733.55276772469
COL_367288,49208.17973606359
COL_367318,53014.214583035005
COL_367362,42587.39832379653
COL_367381,38409.16529758219
COL_367407,75744.87300439099
COL_367515,38405.946014677684
COL_367614,38495.84983614085
COL_367646,27165.512460181806
COL_367648,40146.93676974271
COL_367807,59066.17342608062
COL_367808,57401.747196963675
COL_367889,57521.60634034952
COL_367998,46731.91768337866
COL_368007,118576.60240065768
COL_368014,45566.420740687696
COL_368023,44062.098403128985
COL_368040,40424.44975213815
COL_368045,77540.60379133449
COL_368104,56761.10913320373
COL_368389,50635.98791071138
COL_368391,45233.82460071797
COL_368397,48788.95700316587
COL_368411,31519.165091652907
COL_368415,81908.82610538063
COL_368444,96087.0000478825
COL_368452,75264.05787578122
COL_368453,53949.231327061454
COL_368606,56130.40927367264
COL_368697,47455.783365563744
COL_368754,45507.681235651406
COL_368783,32826.41392877153
COL_368824,33044.0272274796
COL_368829,52568.2652416664
COL_369107,45945.59974009917
COL_369112,45930.7818275351
COL_369173,57426.45930601708
COL_369210,38149.781434140656
COL_369256,54795.23447424083
COL_369278,40564.28766174847
COL_369313,46001.32212284512
COL_369325,50424.592376716995
COL_369342,74550.12825312241
COL_369376,44967.27226765951
COL_369391,64354.8496983719
COL_369476,51806.85840682059
COL_369546,32115.392587505412
COL_369589,50946.65689992434
COL_369645,36717.76227462432
COL_369668,50984.05069395146
COL_369718,50845.10480335676
COL_369721,81900.41810215985
COL_369751,60655.76705898552
COL_369882,57493.02120556293
COL_369926,39383.7680566752
COL_370048,47849.71167968187
COL_370103,58051.51650334042
COL_370147,46023.86994737348
COL_370197,137000.98140002062
COL_370225,41288.884243148605
COL_370443,55169.75363684955
COL_370450,39505.17645504827
COL_370459,180804.29033352502
COL_370464,59331.4076804264
COL_370662,81233.86260213447
COL_370698,43979.382172568934
COL_370735,63487.3489250829
COL_370805,48645.49450547686
COL_370808,35570.43332489905
COL_370830,49962.55058330774
COL_370924,34708.82231907136
COL_371007,35476.7992447322
COL_371017,57061.553964008504
COL_371052,49530.52703489788
COL_371053,43421.78759319124
COL_371091,34678.393399233886
COL_371132,38127.405717422946
COL_371154,41854.65952239411
COL_371167,39192.79269896081
COL_371424,46607.59330135452
COL_371437,36162.384631683664
COL_371438,32558.776534166613
COL_371439,32975.99960780261
COL_371519,51457.85061844013
COL_371520,73553.13372944335
COL_371524,46248.35205361918
COL_371544,73238.63637468383
COL_371597,186025.65559973966
COL_371613,79054.88499856033
COL_371651,167682.0706362708
COL_371663,139345.6774521408
COL_371669,146171.88002034323
COL_371678,94957.57232134875
COL_371685,35593.99940806546
COL_371692,54595.49635690792
COL_371738,35337.61279463798
COL_371773,93501.17455734468
COL_371787,91494.16334519483
COL_372293,73510.64303180367
COL_372323,38670.20455253482
COL_372367,44230.6495896813
COL_372424,46648.91495610373
COL_372425,63581.73341135697
COL_372443,198982.12665334402
COL_372456,58076.40089171237
COL_372498,51503.64237756414
COL_372559,37669.88966804663
COL_372561,39430.00592275997
COL_372592,80796.15315646041
COL_372593,57521.897480684165
COL_372603,116054.04380608513
COL_372619,53683.538717912175
COL_372713,75529.56973506241
COL_372777,44233.25370074043
COL_372803,52426.48779232222
COL_372841,106229.17040096612
COL_372873,43512.75960131176
COL_372875,60389.34370837942
COL_372902,90302.75038762421
COL_372920,48871.69753907724
COL_372930,296137.247152358
COL_372932,149622.9123388038
COL_372945,146128.63777635343
COL_372969,54385.679139176864
COL_373027,39064.223774455335
COL_373071,51810.12548586085
COL_373075,47812.91483013317
COL_373101,49948.767673226605
COL_373105,47776.107730533266
COL_373106,45403.98456948019
COL_373107,39544.48179534148
COL_373108,40256.47304390958
COL_373180,37014.40703717877
COL_373195,165804.4474335437
COL_373197,167532.51371094002
COL_373289,96048.39980833144
COL_373291,40031.23083282717
COL_373414,50734.80770690799
COL_373415,74681.04937434991
COL_373441,98840.97250963436
COL_373467,46445.4081027422
COL_373522,55406.44900146487
COL_373627,49375.28252773547
COL_373675,199567.66866453202
COL_373917,64680.38756732768
COL_373938,180246.13442065264
COL_374058,33477.598631582034
COL_374154,158709.31058751355
COL_374182,49234.56141962321
COL_374183,96404.31221884514
COL_374232,43040.595002684015
COL_374272,55117.110697188684
COL_374299,39160.13977155462
COL_374416,34219.89654353781
COL_374494,49770.40682960084
COL_374515,64592.36681195846
COL_374570,86569.50881707839
COL_374858,26450.586424632827
COL_374867,24560.203538703656
COL_374899,47050.80148160123
COL_374955,54173.82105163074
COL_374975,57534.33620232542
COL_374997,33677.68093575157
COL_375026,43063.08212061945
COL_375033,40884.27350877722
COL_375103,41265.63400601619
COL_375118,37977.13113290776
COL_375119,47219.55601699227
COL_375120,37404.36094834113
COL_375121,37436.15566608924
COL_375183,36871.81060365112
COL_375452,64884.9517268636
COL_375463,85449.90961512175
COL_375672,35509.65049744121
COL_375673,29918.667768097355
COL_375716,149106.46991731937
COL_375781,41502.17001428091
COL_375859,30570.35778379824
COL_375888,49067.933015362
COL_375893,158458.17252327997
COL_375899,38932.33160511009
COL_376021,47400.690248420455
COL_376102,146840.36805475075
COL_376206,47285.573137713574
COL_376211,46218.709341750924
COL_376366,140827.71859524076
COL_376367,135750.6405262523
COL_376368,141065.99440725223
COL_376405,66450.66256129974
COL_376443,179869.3811021805
COL_376475,44219.858724472506
COL_376477,36786.773455721166
COL_376499,173247.61998330185
COL_376500,184999.19596949918
COL_376524,46521.030530403965
COL_376613,38249.32374075386
COL_376661,46979.8452467636
COL_376674,74133.41623173356
COL_376690,28009.626914455235
COL_376712,66957.17166124957
COL_376778,37870.45483064566
COL_376800,31243.71780753857
COL_376801,30429.017745692276
COL_377066,37230.01111715178
COL_377074,43905.3349560156
COL_377093,63383.29636435948
COL_377113,34600.93093394983
COL_377118,45198.49216402071
COL_377131,49904.09875132542
COL_377356,27184.759320260855
COL_377543,38337.12817433113
COL_377546,50526.45332742446
COL_377548,47104.03859865507
COL_377689,179343.23564938587
COL_377713,73798.57900686431
COL_377714,69082.0051204133
COL_377715,36653.715049981096
COL_377731,43773.39429923202
COL_377732,133588.62319569447
COL_377910,48416.190155764474
COL_377931,55772.20213021629
COL_377977,34421.44198295798
COL_378088,44301.9180452994
COL_378144,46872.31113131718
COL_378155,33620.251105733165
COL_378170,67711.73965240679
COL_378178,51452.21775119938
COL_378194,41142.22980004823
COL_378195,93142.68522988606
COL_378227,44058.398935518664
COL_378236,66612.52096733169
COL_378342,97767.99183973184
COL_378364,55517.384496220795
COL_378406,38700.89850056369
COL_378444,55073.46073703011
COL_378460,36003.025279538335
COL_378506,57669.344442455906
COL_378544,39866.690518116826
COL_378740,48076.91819640694
COL_378743,31295.02335443088
COL_378846,45605.70060776969
COL_378872,40958.49413902969
COL_378873,180920.32261244173
COL_378880,48989.09100053554
COL_378885,42705.5277133037
COL_378904,41490.62964505054
COL_378971,51540.28609554403
COL_378972,76568.03469431776
COL_379131,45061.74514144366
COL_379199,43035.59124810219
COL_379283,44998.928777935755
COL_379294,37248.12759787988
COL_379338,50491.56188001024
COL_379341,109626.77958410559
COL_379374,211765.68254293996
COL_379401,39072.431821850965
COL_379549,31538.707497743995
COL_379551,34611.968783401135
COL_379552,41348.666857555145
COL_379553,42257.488133618375
COL_379554,41317.123741163836
COL_379555,34361.04775597922
COL_379572,110219.15872964184
COL_379670,28782.035837639665
COL_379673,43213.10981453857
COL_379680,102091.5579015716
COL_379744,45418.8870871076
COL_379766,37849.02197724716
COL_379823,34797.3840302554
COL_379827,42668.09286719214
COL_379833,48346.285879456686
COL_379915,24961.343975846103
COL_380084,43449.81174317877
COL_380212,47739.520537222146
COL_380276,76658.92481067081
COL_380379,44096.557950202885
COL_380404,61051.921562052936
COL_380433,44376.46298900176
COL_380581,44239.74651561834
COL_380583,46570.7684626216
COL_380584,69657.49261089288
COL_380676,101684.84126423436
COL_380727,150743.76674132634
COL_380729,31246.99498370576
COL_380779,44053.551112094356
COL_380849,49692.63978127995
COL_380889,32092.185429025976
COL_380920,29588.376469517418
COL_380981,30995.302906348654
COL_381005,70369.31884912112
COL_381044,44681.87542643481
COL_381093,31261.007328515872
COL_381129,46564.74182008028
COL_381130,84270.75488058661
COL_381131,82336.01805667732
COL_381133,73459.66889442496
COL_381134,60650.308466124596
COL_381135,77223.59378202996
COL_381189,42176.176576827034
COL_381190,53554.92969441214
COL_381202,27526.330477489417
COL_381203,38316.50111230362
COL_381204,35142.91925325281
COL_381231,28577.694459673876
COL_381295,25553.632498929725
COL_381296,25270.88138248946
COL_381371,39635.16284256223
COL_381445,49432.69670605035
COL_381470,44425.94078854712
COL_381567,75341.54074844153
COL_381672,50849.687090753236
COL_381741,37301.09934137412
COL_381885,45201.91049126793
COL_381909,48588.314952553344
COL_382242,57641.2277456704
COL_382342,81460.66074842146
COL_382345,65753.90100638317
COL_382539,47251.05385694819
COL_382709,44482.41125921146
COL_382788,40466.81585014166
COL_382792,100331.02397294217
COL_382995,57357.29494757726
COL_383020,57699.41387576065
COL_383043,40537.05383333107
COL_383046,41460.13928520214
COL_383264,158309.63140141754
COL_383272,59101.67625845202
COL_383299,44680.103795300914
COL_383308,41190.221248487695
COL_383393,57871.219425111056
COL_383454,72678.76974123756
COL_383480,47439.49598059439
COL_383482,40961.905859765495
COL_383558,74101.46176430871
COL_383684,81282.3726920634
COL_383726,31833.07048479848
COL_383773,49120.84939728342
COL_383810,66114.49287476648
COL_383855,55777.16396973437
COL_383866,53914.80284236145
COL_383966,44184.97095716296
COL_383981,34044.16002885846
COL_384006,45666.21633153209
COL_384016,46268.77678908697
COL_384022,35584.43439222815
COL_384106,89337.52759862505
COL_384116,256012.24383174055
COL_384222,184645.70880473952
COL_384231,47508.56790082499
COL_384295,59870.883933813915
COL_384325,64561.894504242795
COL_384362,46856.814801246845
COL_384398,44910.08633035109
COL_384499,51840.942894138854
COL_384636,83285.57642477419
COL_384650,33526.57228963165
COL_384670,67827.652537555
COL_384718,47012.1175922549
COL_384720,212310.0663995081
COL_384721,171796.58855403587
COL_384722,189797.3819619028
COL_384723,175480.85386251792
COL_384724,182159.0615191707
COL_384725,182063.3312900367
COL_384726,202702.60971954552
COL_384727,141913.30763514517
COL_384730,33737.77247873188
COL_384743,37113.315561195384
COL_384801,61895.36390904345
COL_384841,102300.45515500769
COL_384884,49579.81052917538
COL_384916,34636.13568729952
COL_385075,42571.36169858596
COL_385133,57705.966784545904
COL_385148,71863.97273482099
COL_385149,83482.12641212746
COL_385150,67714.51066955332
COL_385159,66220.06118365614
COL_385204,99943.18755491286
COL_385211,27038.15964112531
COL_385220,70848.26469276044
COL_385264,54751.0565446902
COL_385312,45426.70722177425
COL_385327,62222.035166817506
COL_385345,51201.51365550123
COL_385371,39602.95958344786
COL_385388,35167.035075689826
COL_385489,28369.428079447844
COL_385511,34349.42565928682
COL_385541,147079.97447841646
COL_385575,85236.1256467015
COL_385576,82698.5023654176
COL_385683,47160.174742971954
COL_385739,27211.764225369334
COL_385814,33868.06578515945
COL_385828,158273.3412894317
COL_385939,36442.92148844542
COL_386160,85361.31712823821
COL_386195,87964.08392739746
COL_386279,50680.668732916616
COL_386331,41997.99236675269
COL_386767,42103.968481762204
COL_386784,75590.44975425553
COL_386857,36627.93614625099
COL_386871,74057.37188004337
COL_386878,74285.16905628715
COL_386926,47279.06032568508
COL_386954,44215.811060046566
COL_387107,59173.6861156395
COL_387125,30666.396846235035
COL_387135,101060.59443938071
COL_387155,50624.26204926136
COL_387163,53023.13207693201
COL_387211,48300.005612980895
COL_387222,43260.86324147316
COL_387276,32448.249988977317
COL_387277,53731.43755519996
COL_387280,47810.84606288374
COL_387304,40309.27726972071
COL_387357,36584.60886243786
COL_387381,46095.27665467095
COL_387425,102922.12827629453
COL_387426,117618.28960656523
COL_387452,137364.8514400445
COL_387541,152016.18312866692
COL_387600,36839.07396506506
COL_387837,48025.216825961914
COL_387921,39063.7718235104
COL_387922,139321.40059480103
COL_387925,53047.79833792873
COL_387934,43147.04707599727
COL_387935,48717.49306982904
COL_387937,48356.05666482574
COL_387947,28136.573734228794
COL_387952,46719.825047296275
COL_388150,63070.572771011735
COL_388157,41872.99036221184
COL_388176,168355.68195080652
COL_388178,43261.58464516993
COL_388246,59343.65451495448
COL_388315,49976.69318251897
COL_388325,31337.88747217788
COL_388360,51329.64675343856
COL_388403,98165.27015026542
COL_388416,62995.2601223109
COL_388433,55636.99807196343
COL_388447,53494.397437262145
COL_388465,31341.974054251627
COL_388500,49895.3316839218
COL_388505,83608.3304782478
COL_388507,34998.63531184253
COL_388578,69244.83738754994
COL_388589,55739.23095550905
COL_388651,40514.11062092946
COL_388675,34015.57015804829
COL_388732,55966.40607419157
COL_388790,41905.52189610146
COL_388863,40876.95321514155
COL_388911,48190.169080683554
COL_388927,53119.03253298517
COL_388962,52219.50859001636
COL_388964,69737.63133269295
COL_389021,139149.89032557426
COL_389080,41776.66024142254
COL_389139,104210.39906291815
COL_389140,93996.15638054225
COL_389175,40333.062329335786
COL_389176,45450.380311254135
COL_389230,57724.369889987654
COL_389264,87424.90818450965
COL_389373,59112.17649093198
COL_389408,130398.47634731424
COL_389425,46868.625007919145
COL_389438,32486.380156975454
COL_389459,55760.298449072005
COL_389488,33998.29062265424
COL_389576,64503.79318382277
COL_389663,48443.79200944183
COL_389787,67239.66937203582
COL_389803,57948.62641065361
COL_389884,65038.164810169386
COL_389891,42149.82922122099
COL_389905,193551.3593134354
COL_390149,56573.17911862337
COL_390150,48670.54085670768
COL_390151,46977.40784201659
COL_390152,55698.530623997984
COL_390176,38689.642148047315
COL_390177,50917.595149538065
COL_390178,35656.62159794268
COL_390179,39168.3841906355
COL_390180,40175.721028232925
COL_390181,41924.58918024563
COL_390237,41915.05298970693
COL_390259,51424.302361298374
COL_390270,64515.09461741749
COL_390312,62164.64382336949
COL_390313,62164.64382336949
COL_390320,95501.01952208547
COL_390321,83051.37771013282
COL_390322,90143.84472062661
COL_390390,44049.15245300761
COL_390394,32579.031648812997
COL_390447,34873.33281206324
COL_390474,41650.87379595967
COL_390485,55684.28162040246
COL_390656,50812.21291152236
COL_390675,71292.53654587422
COL_390720,53884.770681007016
COL_390759,39003.751725851806
COL_390760,47601.72571048786
COL_390761,184618.55746329587
COL_391004,54152.87287325907
COL_391012,48489.310634361886
COL_391064,161836.03083328638
COL_391101,45465.96305865217
COL_391115,47866.95038089166
COL_391171,39091.367237731516
COL_391285,72218.36770972634
COL_391330,48363.81893499137
COL_391418,46341.32647713468
COL_391464,37594.462085827836
COL_391466,30197.94253083427
COL_391556,37874.49829007786
COL_391648,26755.927470685336
COL_391650,37082.49723891517
COL_391754,36195.71810509385
COL_392218,87824.72087199049
COL_392243,63183.60699439839
COL_392279,27680.937639605156
COL_392303,39779.84632681313
COL_392497,48763.64230915133
COL_392554,38349.97298530549
COL_392663,44115.06185490701
COL_392737,32490.581282139046
COL_392878,47615.13455725119
COL_392908,41692.2565190743
COL_393015,69719.90066052486
COL_393045,51274.83737528001
COL_393092,62473.989857035376
COL_393145,40004.632256244644
COL_393278,57273.1488009429
COL_393287,33424.84941285012
COL_393363,46142.21804665936
COL_393454,91012.78340122271
COL_393463,31053.77239815279
COL_393493,66746.56875314466
COL_393543,127865.27948630892
COL_393581,43242.48490587116
COL_393625,43531.490142804505
COL_393647,40752.54802575317
COL_393648,54004.5998152263
COL_393761,36727.32801675071
COL_393770,149622.9123388038
COL_393784,150769.84446553455
COL_393830,91205.14653686681
COL_393834,94024.4255705201
COL_393843,86984.94757261837
COL_393924,28124.774619336855
COL_393930,47764.034321626394
COL_393931,42838.58545370473
COL_393953,44329.261758579334
COL_394142,52095.37411444496
COL_394224,143949.81409803877
COL_394448,80446.88587843406
COL_394726,80847.5761876973
COL_394737,44680.020271165275
COL_394738,28308.648863084072
COL_394764,202311.71677374697
COL_394777,34557.49887631774
COL_394783,42996.352910890026
COL_394811,86849.8908591297
COL_394849,68032.08402527569
COL_394857,73415.49322153654
COL_394922,37716.48051924573
COL_394988,48567.92381236361
COL_395063,56844.06487074551
COL_395135,51053.978477105804
COL_395184,53984.13539494376
COL_395191,35404.21585704851
COL_395196,67377.53426672478
COL_395197,53283.22028849201
COL_395209,51857.38405296458
COL_395214,62479.99963475189
COL_395226,36160.29338270543
COL_395281,171692.2956937381
COL_395296,34257.14414338379
COL_395344,45575.94625589529
COL_395573,52707.6580896585
COL_395574,57490.0236177748
COL_395608,41668.949378629426
COL_395713,36274.97151986347
COL_395714,42915.2646808075
COL_395715,40990.975005215114
COL_395717,47287.23604308118
COL_395718,56469.56465375367
COL_395771,37984.42042399004
COL_395816,171030.57378974816
COL_395841,42113.38608606369
COL_395898,63629.3831135361
COL_395904,56593.47267044617
COL_395929,61855.084271674394
COL_396047,133217.71167022476
COL_396072,52074.137922863396
COL_396104,156045.24424909448
COL_396114,41833.61354335565
COL_396161,33504.574875878454
COL_396162,29357.696947838624
COL_396197,38832.148433345006
COL_396213,42885.4828200777
COL_396366,39459.69490028186
COL_396368,30945.258512690387
COL_396373,34826.49229005325
COL_396385,39538.10791927534
COL_396389,78108.37025834748
COL_396399,48718.8579079448
COL_396434,54724.823764566296
COL_396522,64486.53810158599
COL_396536,48280.45401055284
COL_396544,56899.4212775795
COL_396605,52513.065362268775
COL_396766,46101.486239216916
COL_396828,37144.28064570021
COL_396833,50534.99873709936
COL_396838,35238.65876877226
COL_396937,42491.67276190681
COL_396959,58709.02843939693
COL_396960,63959.34126753663
COL_396961,54762.258265130135
COL_396975,53523.58822446055
COL_397004,49376.21285859181
COL_397068,49976.7304732462
COL_397220,42706.06100856009
COL_397251,51017.58700088072
COL_397387,29777.869601319526
COL_397408,134341.00056834565
COL_397515,443669.604999386
COL_397613,49228.558694553765
COL_397736,42615.374165080364
COL_397747,56158.327932314656
COL_397860,46496.44858216952
COL_397875,22836.24917293617
COL_397928,51231.34792136408
COL_398072,48958.19982620703
COL_398073,42848.0239672374
COL_398193,53414.82692985408
COL_398230,61289.010050805984
COL_398232,142623.15858435814
COL_398238,60843.732596735106
COL_398375,35458.01398328966
COL_398381,44077.84276911397
COL_398395,44494.796278307746
COL_398412,44927.776916741954
COL_398466,46655.9006633029
COL_398494,38214.699383804415
COL_398545,47075.98183276928
COL_398781,55978.87029956282
COL_398819,70792.86408439367
COL_398836,53923.384733034094
COL_398868,150079.58016484856
COL_398879,62769.59896376965
COL_398902,41317.10375843299
COL_398904,74765.5049448579
COL_399019,32417.884034723054
COL_399049,63866.740834147226
COL_399059,42908.29878135728
COL_399127,63077.17394661157
COL_399459,74636.37322541139
COL_399529,39467.28804354272
COL_399530,38958.37172153725
COL_399886,133457.87945269802
COL_399931,53003.44487241031
COL_400024,90494.08271008314
COL_400104,68842.56149931496
COL_400156,42960.287902728145
COL_400161,45413.59024881975
COL_400207,42568.847997162535
COL_400215,45132.45927923984
COL_400271,50354.23432260312
COL_400272,49078.28294717795
COL_400380,37470.10464318377
COL_400422,21323.767911153096
COL_400487,70101.33368320017
COL_400545,57822.57617027715
COL_400546,58352.745072748694
COL_400549,67567.63822818047
COL_400554,56891.0538784021
COL_400610,47986.910286054306
COL_400630,44469.468553622486
COL_400640,67139.86819666384
COL_400645,60604.91613075326
COL_400652,37966.55585788725
COL_400802,48859.219432131256
COL_400811,70116.1202210528
COL_400840,54516.93840160684
COL_400904,71753.45154474977
COL_400940,181481.72819944713
COL_401007,44769.930755672474
COL_401013,47149.90622596388
COL_401269,57254.042726718115
COL_401392,1145523.4905774675
COL_401419,63963.45711877773
COL_401547,43444.07409709845
COL_401587,59698.61514142343
COL_401661,54495.48451524163
COL_401705,52657.91437588718
COL_401767,37536.16010012537
COL_401797,40715.69092661172
COL_401868,57149.15554751975
COL_402016,41374.877039885636
COL_402348,29501.052999315914
COL_402421,48196.28523335954
COL_402474,50400.73926868081
COL_402475,114319.07615308977
COL_402507,34618.78246227076
COL_402530,56997.8931101581
COL_402555,48187.56712408226
COL_402739,170401.24334018788
COL_402789,38900.15577600074
COL_402795,48436.10538975103
COL_402894,40522.27427233951
COL_402928,67533.60962634151
COL_402934,72982.05056397928
COL_402936,77654.61871910292
COL_402957,49915.27799205987
COL_403052,48974.27117725635
COL_403101,82823.82108764461
COL_403137,60463.257233851495
COL_403139,57496.98044894934
COL_403160,38636.18093030907
COL_403161,46309.59677282404
COL_403162,59278.52280205161
COL_403165,41088.27805394772
COL_403242,37682.299369401015
COL_403418,40498.67222175991
COL_403560,47843.233598499886
COL_403564,44816.51626805955
COL_403610,48634.993140272316
COL_403634,52941.02132656676
COL_403737,69653.74824721145
COL_403848,61642.36976570867
COL_403854,54384.324418640485
COL_403937,53653.79213035745
COL_404130,156516.86818174334
COL_404143,53382.94502517832
COL_404183,38678.823135314204
COL_404215,63208.23018960322
COL_404333,59710.170969859086
COL_404345,40066.307323065936
COL_404438,102088.88818631032
COL_404439,59995.590788688205
COL_404491,182134.9980595515
COL_404576,37927.994372560206
COL_404620,35530.56516935664
COL_404651,33824.44359484267
COL_404736,32445.773053508576
COL_404745,45716.24251627575
COL_404784,40109.830634306374
COL_404872,41008.540854973835
COL_405059,53843.06971679403
COL_405127,30188.904358821088
COL_405143,78999.04845126192
COL_405156,49360.158565987265
COL_405235,36605.58650093206
COL_405303,42789.99386780094
COL_405345,39490.50630567251
COL_405398,41067.247339636226
COL_405399,57926.54939511902
COL_405507,37119.87345468386
COL_405529,50940.68939172954
COL_405658,48901.3613940533
COL_405666,39101.855100820045
COL_405711,37251.28985143648
COL_405811,41193.29584476252
COL_405951,44346.07361084026
COL_406025,73900.96445690923
